Kleinbeerenstr.|Kreuzberg|10963|8900,10495
Kleine Alexanderstr.|Mitte|10178|10944,13339
Kleine Andreasstr.|Friedrichshain|10243|12134,12073
Kleine Auguststr.|Mitte|10119|10050,13507
Kleine Brüderstr.|Heiligensee|13503|-3333,22078
Kleine Eiswerderstr.|Spandau|13599|-1706,15768
Kleine Gertraudenstr.|Mitte|10178|10361,11880
Kleine Hamburger Str.|Mitte|10115|9889,13470
Kleine Hamburger Str.|Mitte|10117|9889,13470
Kleine Homeyerstr.|Niederschönhausen|13156|9824,18712
Kleine Innstr.|Neukölln|12045|13156,8608
Kleine Jägerstr.|Mitte|10117|9976,11909
Kleine Kurstr.|Mitte|10117|10260,11833
Kleine Lindenstr.|Bohnsdorf|12526|21798,-1157
Kleine Markusstr.|Friedrichshain|10243|11974,12110
Kleine Mittelstr.|Spandau|13585|-3321,15353
Kleine Parkstr.|Kreuzberg|10965|9148,9306
Kleine Präsidentenstr.|Mitte|10178|10145,12968
Kleine Rosenthaler Str.|Mitte|10119|10309,13643
Kleine Spechtstr.|Bohnsdorf|12526|21390,-1396
Kleine Waldstr.|Bohnsdorf|12526|21306,-1721
Kleiner Mohnweg|Altglienicke|12524|20452,388
Kleiner Querweg|Spandau|13589|-6778,15928
Kleiner Wall (Insel)|Spandau|13587|
Kleiner-Heufalter-Weg|Biesdorf|12683|21482,10709
Kleineweg|Tempelhof|12101|9127,7867
Kleingartenpark Radeland|Spandau|13589|
Kleingartenstr.|Köpenick|12559|23902,4518
Kleingartenverein am Rohrdamm e. V. (Kolonie)|Siemensstadt|13629|
Kleinmachnower Weg|Zehlendorf|14165|924,169
Kleinreuther Weg|Spandau|13587|-3494,16850
Kleinschewskystr.|Köpenick|12555|21955,7455
Kleiststr.|Schöneberg|10787|6414,10501
Kleiststr.|Zehlendorf|14163|-999,3968
Klemkestr.|Niederschönhausen|13158|8636,18675
Klemkestr.|Reinickendorf|13409|7665,18587
Klempnergasse|Britz|12351|13390,2762
Klenzepfad|Reinickendorf|13407|6386,18272
Klepschweg|Köpenick|12557|22918,3823
Klettenberger Str.|Altglienicke|12524|20562,78
Klettenweg|Rudow|12357|17278,2373
Kletterrosenweg|Bohnsdorf|12526|21385,229
Klever Str.|Wedding|13357|9496,16276
Klindworthsteig|Grunewald|14193|1269,8301
Klingelhöferstr.|Tiergarten|10785|7028,11089
Klingenburger Str.|Köpenick|12555|21543,7468
Klingenhofer Steig|Spandau|13587|-3407,16874
Klingenthaler Str.|Hellersdorf|12627|23743,14096
Klingerstr.|Treptow|12435|14830,8700
Klingsorplatz|Lichterfelde|12203|4724,4127
Klingsorstr.|Lichterfelde|12203|5186,4403
Klingsorstr.|Steglitz|12167|5186,4403
Klinkeplatz|Spandau|13585|-3528,16276
Klinnerweg|Wittenau|13509|3633,19712
Klistostr.|Zehlendorf|14165|425,1240
Klixstr.|Reinickendorf|13403|3977,18097
Klixstr.|Schöneberg|10823|6856,9153
Kloedenstr.|Kreuzberg|10965|9640,9005
Klondyke|Köpenick|12557|
Klopstockstr.|Hansaviertel|10557|5989,12148
Klopstockstr.|Mahlsdorf|12623|23041,8627
Klopstockstr.|Zehlendorf|14129|-1275,3863
Klopstockstr.|Zehlendorf|14163|-1275,3863
Kloster-Zinna-Str.|Lichtenrade|12309|11367,-174
Klosterbuschweg|Spandau|13591|-6275,14526
Klosterfelder Weg|Wittenau|13509|3218,19990
Klosterheider Weg|Hermsdorf|13467|2708,23544
Klosterstr.|Mitte|10179|10984,12280
Klosterstr.|Spandau|13581|-3702,13402
Klothildestr.|Niederschönhausen|13156|11110,19590
Klötzesteig|Lübars|13469|6685,23025
Klüberstr.|Lankwitz|12249|7907,2796
Kluckstr.|Tiergarten|10785|7553,10714
Klüsserather Weg|Marzahn|12681|19373,13116
Klutstr.|Friedrichshagen|12587|25772,5619
Klützer Str.|Hohenschönhausen|13059|17863,18437
Knaackstr.|Prenzlauer Berg|10405|11171,14602
Knaackstr.|Prenzlauer Berg|10435|11171,14602
Knappenpfad|Frohnau|13465|2607,24657
Knauerstr.|Wittenau|13407|6137,19260
Knausstr.|Grunewald|14193|1778,8125
Knausstr.|Steglitz|12157|6051,6585
Kneippstr.|Hermsdorf|13467|2883,23581
Knesebeckstr.|Charlottenburg|10623|4829,10367
Knesebeckstr.|Charlottenburg|10719|4829,10367
Knesebeckstr.|Lichterfelde|12205|2981,4177
Knesebeckstr.|Wilmersdorf|10719|4828,10356
Knesebeckstr.|Zehlendorf|14167|1396,2442
Kniephofstr.|Steglitz|12157|6456,6009
Kniggeweg|Frohnau|13465|2195,25719
Kniprodestr.|Prenzlauer Berg|10407|13146,14348
Knobelsdorffstr.|Charlottenburg|14050|2658,11754
Knobelsdorffstr.|Charlottenburg|14059|2658,11754
Knollstr.|Rudow|12355|17466,225
Knorrpromenade|Friedrichshain|10245|14389,11604
Knospengrund|Altglienicke|12524|20728,268
Knöterichpfad|Spandau|13591|-7662,14760
Knüllweg|Spandau|13589|-5026,15646
Köberlesteig|Niederschönhausen|13156|10123,18542
Köbisstr.|Tiergarten|10785|6992,11264
Koblanckstr.|Wannsee|14109|-5931,2016
Koblenzer Str.|Wilmersdorf|10715|4873,7939
Koburgallee|Charlottenburg|14052|380,12542
Koburger Str.|Schöneberg|10825|6541,8418
Kochelseestr.|Grünau|12527|22102,1531
Kochhannstr.|Friedrichshain|10249|13685,13311
Kochstr.|Kreuzberg|10969|9341,11186
Kochstr.|Mariendorf|12105|8939,4563
Koenigsallee|Grunewald|14193|1459,8780
Kögelstr.|Reinickendorf|13403|5426,17831
Köhlbrandweg|Spandau|13591|-6368,13917
Köhlerstr.|Lichterfelde|12205|2849,3413
Kohlfurter Str.|Kreuzberg|10999|11280,10145
Kohlhasenbrücker Str.|Wannsee|14109|-7023,247
Kohlisstr.|Mahlsdorf|12623|22756,8731
Kohlmeisenweg|Buckow|12351|14928,3492
Kohlrauschstr.|Charlottenburg|10587|4652,12129
Kohlweißlingstr.|Biesdorf|12683|21592,11181
Kohstallweg|Spandau|13583|-5426,14732
Kokoschkaplatz|Hellersdorf|12627|24066,15058
Kokoschkastr.|Hellersdorf|12627|24104,14969
Kolberger Platz|Schmargendorf|14199|2768,7760
Kolberger Str.|Mahlsdorf|12623|26605,13217
Kolberger Str.|Wedding|13357|8528,15394
Kolibriweg|Buckow|12351|13867,3501
Kolkrabenweg|Buckow|12351|14667,3850
Kolk|Spandau|13597|-2845,14536
Kollatzstr.|Charlottenburg|14059|2166,12218
Köllnische Str.|Niederschöneweide|12439|18942,5358
Kollostr.|Mariendorf|12109|9648,4523
Kollwitzplatz|Prenzlauer Berg|10435|11237,14414
Kollwitzstr.|Prenzlauer Berg|10405|11308,14429
Kollwitzstr.|Prenzlauer Berg|10435|11308,14429
Kolmarer Str.|Prenzlauer Berg|10405|11366,14121
Kölner Damm|Buckow|12353|13734,2240
Kolonie am Hohenzollerndamm|Wilmersdorf|10713|3803,8911
Kolonie Am Kiesteich|Spandau|13591|-6079,15215
Kolonie am Volkspark Prenzlauer Berg|Prenzlauer Berg|10407|14365,14785
Kolonie Amstelveen|Marienfelde|12277|7623,21
Kolonie Auf der Hallig|Tegel|13599|
Kolonie Brunsbütteler Damm|Spandau|13581|
Kolonie Dahlemer Wiese-Nord|Charlottenburg|14050|-123,13359
Kolonie Dahlemer Wiese-Süd|Charlottenburg|14050|-121,13286
Kolonie Erlengrund|Altglienicke|12524|19537,2087
Kolonie Ewige Heimat|Rudow|12355|16444,819
Kolonie Feierabend|Hohenschönhausen|13053|
Kolonie Giesensdorf|Lichterfelde|12207|4418,2068
Kolonie Industriebahn|Tegel|13509|3165,20962
Kolonie Kraftwerk Unterspree|Spandau|13597|-377,13417
Kolonie Märkische Schweiz|Neukölln|12057|14771,8241
Kolonie Nordpol|Wedding|13349|5987,17349
Kolonie Quartier Napoleon|Wedding|13351|4256,16057
Kolonie Rauhe Berge|Steglitz|12169|
Kolonie Sonnenblume|Hohenschönhausen|13053|
Kolonie Sportanglerverein Aalemann|Spandau|13587|
Kolonie Stichkanal-Wickelshof|Charlottenburg|10589|3860,14024
Koloniestr.|Lichterfelde|12209|5193,1102
Koloniestr.|Wedding|13357|9045,17801
Koloniestr.|Wedding|13359|9045,17801
Kolonnenstr.|Schöneberg|10827|8077,8694
Kolonnenstr.|Schöneberg|10829|8077,8694
Kölpiner Str.|Marzahn|12689|22112,18277
Kolpiner Weg|Rahnsdorf|12589|30633,4037
Kolpinseeweg|Spandau|13599|-1511,16578
Kölpinseeweg|Spandau|13599|-1683,16598
Kommandantenstr.|Kreuzberg|10969|10504,11199
Kommandantenstr.|Lichterfelde|12205|3002,3019
Komturstr.|Tempelhof|12099|10244,6049
Kongostr.|Wedding|13351|6413,16098
Königin-Elisabeth-Str.|Charlottenburg|14059|2065,11652
Königin-Luise-Platz|Dahlem|14195|3705,5739
Königin-Luise-Str.|Dahlem|14195|2733,5640
Königsbacher Zeile|Frohnau|13465|2970,25824
Königsberger Str.|Lichterfelde|12207|4472,2687
Königsdamm (Kolonie)|Charlottenburg|13627|3883,15015
Königsheideweg|Johannisthal|12437|17119,4799
Königsheideweg|Johannisthal|12487|17119,4799
Königshorster Str.|Wittenau|13439|6714,21215
Königshütter Weg|Kaulsdorf|12621|22622,10859
Königsmarckstr.|Grunewald|14193|1938,7742
Königsseestr.|Grünau|12527|22360,1989
Königsteinstr.|Blankenburg|13129|13568,22250
Königsteinstr.|Lichtenrade|12309|11163,-609
Königstr.|Mariendorf|12105|9195,4568
Königstr.|Spandau|13589|-3821,16468
Königstr.|Wannsee|14109|-6224,1126
Königstr.|Zehlendorf|14163|525,3008
Königstuhlweg|Mariendorf|12107|10044,2534
Königswalder Str.|Hohenschönhausen|13053|16498,16828
Königsweg|Grunewald|14193|-242,7727
Königsweg|Nikolassee|14129|-2855,1178
Königsweg|Tegel|13507|2308,20434
Königsweg|Wannsee|14109|-2855,1178
Königsweg|Zehlendorf|14163|-2855,1178
Königswinterstr.|Karlshorst|10318|19045,8528
Konitzer Str.|Friedrichshain|10245|14073,11465
Konkordiastr.|Spandau|13595|-3947,12491
Konrad-Adenauer-Str.|Tiergarten|10557|8308,12742
Konrad-Wolf-Str.|Hohenschönhausen|13053|15544,14798
Konrad-Wolf-Str.|Hohenschönhausen|13055|15544,14798
Konradinstr.|Tempelhof|12105|8524,5293
Konradshöher Str.|Tegel|13505|-331,20397
Konstanzer Str.|Wilmersdorf|10707|3939,9144
Konstanzer Str.|Wilmersdorf|10709|3939,9144
Konzer Platz|Frohnau|13465|3122,25574
Kopenhagener Str.|Prenzlauer Berg|10437|10157,15827
Kopenhagener Str.|Reinickendorf|13407|7437,19001
Kopenhagener Str.|Rosenthal|13158|7627,19491
Köpenicker Allee|Karlshorst|10318|19719,8642
Köpenicker Chaussee|Lichtenberg|10317|16961,8846
Köpenicker Landstr.|Baumschulenweg|12437|15847,7806
Köpenicker Landstr.|Treptow|12435|15847,7806
Köpenicker Str.|Adlershof|12489|19568,1762
Köpenicker Str.|Altglienicke|12524|19568,1762
Köpenicker Str.|Biesdorf|12683|21005,9488
Köpenicker Str.|Johannisthal|12487|17589,4231
Köpenicker Str.|Köpenick|12555|20768,7319
Köpenicker Str.|Kreuzberg|10997|12145,11224
Köpenicker Str.|Mitte|10179|11295,11691
Köpenicker Str.|Rudow|12355|17499,1926
Köpenzeile|Köpenick|12557|23297,3202
Kopernikusstr.|Friedrichshain|10243|13902,11660
Kopernikusstr.|Friedrichshain|10245|13902,11660
Kopernikusstr.|Lichterfelde|12205|3523,2942
Kopfstr.|Neukölln|12053|12220,7825
Kopischstr.|Kreuzberg|10965|9444,9034
Köpitzer Str.|Friedrichsfelde|10315|18325,11636
Koppelweg|Britz|12347|11919,4386
Koppelweg|Frohnau|13465|3158,25376
Koppenplatz|Mitte|10115|10002,13572
Köppensche Erben|Tegel|13629|
Koppenstr.|Friedrichshain|10243|12647,12692
Korbmacherweg|Rudow|12355|16237,1379
Korkedamm|Altglienicke|12524|19142,2304
Korlinweg|Britz|12359|13924,4408
Kormoranweg|Buckow|12351|13988,3581
Kornaue|Wannsee|14109|-6921,1254
Kornblumenring|Rudow|12357|16921,2310
Kornburger Weg|Spandau|13587|-3196,16736
Körnerstr.|Niederschönhausen|13156|10603,20661
Körnerstr.|Spandau|13585|-2743,15024
Körnerstr.|Steglitz|12157|5744,6292
Körnerstr.|Steglitz|12169|5744,6292
Körnerstr.|Tiergarten|10785|7920,10468
Kornmandelweg|Biesdorf|12683|21016,13473
Kornmesserstr.|Lichterfelde|12205|4020,2633
Kornradenstr.|Rudow|12357|16369,2166
Korsörer Str.|Prenzlauer Berg|10437|10179,15695
Körtestr.|Kreuzberg|10967|10830,9439
Körtingstr.|Mariendorf|12107|9037,3185
Koschatweg|Johannisthal|12487|16760,4415
Kösener Str.|Schmargendorf|14199|2606,7746
Koserower Str.|Kaulsdorf|12619|22568,12565
Koserstr.|Dahlem|14195|3126,6123
Kosleckweg|Mariendorf|12109|9932,4496
Kösliner Str.|Wedding|13357|8133,15705
Kossätenstr.|Wittenau|13437|5534,19412
Kösterstr.|Zehlendorf|14165|-90,2012
Köthener Str.|Kreuzberg|10963|8594,11123
Köthener Str.|Marzahn|12689|20554,18132
Köthener Str.|Tiergarten|10963|8548,11056
Kottbusser Brücke|Kreuzberg|10999|11512,10105
Kottbusser Damm|Kreuzberg|10967|11679,9602
Kottbusser Damm|Neukölln|10967|11698,9657
Kottbusser Str.|Kreuzberg|10999|11456,10116
Kottbusser Tor|Kreuzberg|10997|11370,10398
Kötteritzweg|Mahlsdorf|12623|27122,13343
Kottesteig|Steglitz|12169|6770,5221
Köttgenstr.|Siemensstadt|13629|618,15065
Kottmeierstr.|Oberschöneweide|12459|18808,6425
Kötztinger Str.|Karlshorst|10318|19471,10116
Kraatzweg|Lichtenrade|12305|10712,418
Krachtstr.|Friedrichshain|10245|14899,10192
Kraepelinweg|Spandau|13589|-6651,16052
Kraetkestr.|Friedrichsfelde|10315|17413,11097
Kraetkestr.|Kaulsdorf|12619|23923,13217
Kraetkestr.|Kaulsdorf|12621|23923,13217
Krähenfußzeile|Karow|13125|16044,23736
Krähenhorst|Schmöckwitz|12527|25080,-2797
Krähenwinkel|Karlshorst|10318|19105,8188
Krahmerstr.|Lichterfelde|12207|4753,3389
Krämerweg|Spandau|13589|-5036,16982
Krampasplatz|Schmargendorf|14199|2923,7223
Krampenburger Weg|Müggelheim|12559|27940,666
Krampenburg|Müggelheim|12559|27966,755
Krampnitzer Weg|Kladow|14089|-8276,4856
Kramstaweg|Zehlendorf|14163|-1141,2331
Krangener Weg|Wittenau|13439|7178,20828
Kranichstr.|Bohnsdorf|12526|22416,-923
Kranoldplatz|Lichterfelde|12209|5373,2387
Kranoldplatz|Neukölln|12051|12700,6743
Kranoldstr.|Kaulsdorf|12621|23583,12293
Kranoldstr.|Neukölln|12051|12409,6748
Krantorweg|Heiligensee|13503|-1438,23629
Kranzallee|Charlottenburg|14055|-922,10858
Kranzer Str.|Schmargendorf|14199|3132,8386
Krausenstr.|Mitte|10117|9967,11529
Krausnickstr.|Mitte|10115|10019,13274
Krautstr.|Friedrichshain|10243|11960,11992
Krebsgang|Neukölln|12057|14878,7211
Krefelder Str.|Moabit|10555|6040,12888
Kreideweg|Buckow|12349|10723,2251
Kreisauer Str.|Friedenau|12161|4874,7807
Kremmener Str.|Mitte|10435|10250,14803
Kremnitzufer|Wannsee|14109|-6064,-1419
Kreppfuhlweg|Kaulsdorf|12621|24598,13817
Kressenweg|Mahlsdorf|12623|23551,10007
Kretzerzeile|Spandau|13591|-6127,12951
Kreutzerweg|Lichterfelde|12203|4739,3973
Kreutzigerstr.|Friedrichshain|10247|14188,11964
Kreutzwaldstr.|Kladow|14089|-8302,5330
Kreuzbergstr.|Kreuzberg|10965|8570,9268
Kreuzbergstr.|Schöneberg|10965|8442,9221
Kreuzburger Str.|Karow|13125|14606,22990
Kreuzgraben|Niederschönhausen|13156|10334,20059
Kreuznacher Str.|Wilmersdorf|14197|4469,6727
Kreuzritterstr.|Frohnau|13465|2608,24558
Kreuzschnabelstr.|Biesdorf|12683|20863,10610
Kreuzsteg|Niederschönhausen|13158|8111,19083
Kreuzstr.|Mitte|10117|10170,12019
Kreuzstr.|Pankow|13187|9842,17840
Kreuztaler Weg|Tegel|13507|2434,18449
Krielower Platz|Gatow|14089|-4658,7241
Krielower Weg|Gatow|14089|-4566,7366
Kriemhildstr.|Lichtenberg|10365|17275,12419
Krienickesteig|Spandau|13585|-2772,15177
Krimnitzer Weg|Karolinenhof|12527|26547,-1894
Krischanweg|Britz|12359|13850,4362
Krohnweg|Kladow|14089|-6706,5167
Krokusstr.|Rudow|12357|16717,2394
Kronacher Str.|Lichtenrade|12309|11754,-2505
Kronberger Str.|Grunewald|14193|2044,7921
Kronbergstr.|Lichtenrade|12309|11651,-730
Kroneckerstr.|Adlershof|12489|19145,2943
Kronenstr.|Mitte|10117|9762,11745
Kronprinzendamm|Grunewald|10711|2362,10003
Kronprinzenstr.|Spandau|13589|-4119,16583
Kronprinzessinnenweg|Nikolassee|14129|-4228,1855
Kronprinzessinnenweg|Wannsee|14109|-4228,1855
Kronstadter Weg|Marienfelde|12279|6942,-17
Krontaler Str.|Karow|13125|13899,22809
Krontalstr.|Lichtenrade|12305|11384,102
Krontalstr.|Lichtenrade|12309|11384,102
Kröpeliner Str.|Hohenschönhausen|13059|18044,18529
Kroppenstedtweg|Siemensstadt|13629|1037,15063
Krossener Str.|Friedrichshain|10245|14063,11697
Krötengasse|Altglienicke|12524|18980,-381
Krottnaurerstr.|Nikolassee|14129|-2751,2583
Kröver Str.|Marzahn|12681|18925,12819
Krowelstr.|Spandau|13581|-3494,12965
Kruckenbergstr.|Mariendorf|12107|9269,2947
Krugauer Steig|Karolinenhof|12527|26142,-797
Krügerstr.|Lichtenrade|12307|9857,-2536
Krügerstr.|Prenzlauer Berg|10439|11870,15986
Krugstege|Blankenburg|13129|13635,20695
Krüllstr.|Treptow|12435|13263,9496
Krumme Gärten|Spandau|13581|-3916,13220
Krumme Str.|Bohnsdorf|12526|21862,-339
Krumme Str.|Charlottenburg|10585|3984,11010
Krumme Str.|Charlottenburg|10627|3984,11010
Krumme Str.|Lichterfelde|12203|4285,3555
Krummenseer Str.|Marzahn|12685|21858,15338
Krummhübler Str.|Lichtenberg|10317|15043,11067
Krumminer Weg|Heiligensee|13503|-2070,23472
Krumpuhler Weg|Tegel|13507|1514,18573
Kruppstr.|Moabit|10557|6799,13799
Kruppstr.|Moabit|10559|6799,13799
Krusauer Str.|Lichtenrade|12305|10147,-333
Kruseweg|Marienfelde|12279|6744,772
Kubornstr.|Lichtenberg|10367|15775,12485
Kucharskistr.|Charlottenburg|10587|4898,12984
Kückenweg|Rudow|12355|16168,-200
Kuckhoffstr.|Niederschönhausen|13156|9517,19489
Kuckucksheim (Kolonie)|Baumschulenweg|12437|14559,5673
Kuckuckssteig|Wilhelmshagen|12589|31121,3352
Kuckuckstr.|Gatow|14089|-8444,7579
Kuckucksweg|Dahlem|14195|2444,5567
Kudowastr.|Grunewald|14193|2886,8635
Küfersteig|Spandau|13595|-4333,10915
Kufsteiner Str.|Schöneberg|10825|5938,8636
Kufsteiner Str.|Wilmersdorf|10825|5903,8690
Kuglerstr.|Prenzlauer Berg|10439|11679,16137
Kühlebornweg|Steglitz|12167|5069,4632
Kühler Grund (Kolonie)|Neukölln|12059|13866,7906
Kühler Grund|Reinickendorf|13403|
Kühler Weg|Charlottenburg|14055|813,9726
Kühleweinstr.|Reinickendorf|13409|8049,17547
Kuhligkshofstr.|Steglitz|12165|4843,5400
Kühlungsborner Str.|Hohenschönhausen|13051|16283,18391
Kuhnaustr.|Mahlsdorf|12623|24869,12057
Kühnemannstr.|Reinickendorf|13409|8829,17796
Kühnemannstr.|Wedding|13409|8910,17820
Kuhnertstr.|Spandau|13595|-3652,12144
Kulbeweg|Spandau|13587|-2586,17135
Küllstedter Str.|Alt-Hohenschönhausen|13055|17287,14763
Kulmbacher Str.|Wilmersdorf|10777|5845,10080
Kulmer Str.|Schöneberg|10783|7777,9527
Kulmseestr.|Biesdorf|12683|20397,12212
Külzer Str.|Steglitz|12169|5627,5869
Kumberger Weg|Mahlsdorf|12623|24364,7564
Kummerower Ring|Kaulsdorf|12619|22546,13705
Kundrystr.|Friedenau|12159|5438,7510
Künheimer Weg|Buckow|12349|10959,1130
Kunibertstr.|Altglienicke|12524|19525,789
Kunigundenstr.|Tempelhof|12105|8853,5477
Kunkelstr.|Wedding|13347|8256,14990
Künnekeweg|Rudow|12355|18087,1398
Kuno-Fischer-Platz|Charlottenburg|14057|2672,10881
Kuno-Fischer-Str.|Charlottenburg|14057|2785,10741
Künstlerweg|Gatow|14089|-7277,7671
Kunz-Buntschuh-Str.|Grunewald|14193|2463,9487
Kunzendorfstr.|Zehlendorf|14165|567,2258
Kunzeweg|Lichtenberg|10367|15843,12464
Kuppenheimer Str.|Wilmersdorf|10715|5823,8107
Kürenzer Str.|Marzahn|12681|19220,12406
Kurfürstendamm|Charlottenburg|10707|3965,10370
Kurfürstendamm|Charlottenburg|10709|3965,10370
Kurfürstendamm|Charlottenburg|10719|3965,10370
Kurfürstendamm|Grunewald|10711|2856,9970
Kurfürstendamm|Wilmersdorf|10707|2856,9970
Kurfürstendamm|Wilmersdorf|10709|2856,9970
Kurfürstendamm|Wilmersdorf|10711|2856,9970
Kurfürstenstr.|Hermsdorf|13467|3277,22332
Kurfürstenstr.|Lankwitz|12249|5983,2190
Kurfürstenstr.|Mariendorf|12105|9207,4690
Kurfürstenstr.|Schöneberg|10785|7367,10467
Kurfürstenstr.|Schöneberg|10787|7367,10467
Kurfürstenstr.|Tiergarten|10785|7482,10458
Kurfürstenstr.|Tiergarten|10787|7482,10458
Kurhausstr.|Hermsdorf|13467|2971,24135
Kürißweg|Köpenick|12557|22736,3775
Kurländer Allee|Charlottenburg|14055|754,10663
Kurmärkische Str.|Schöneberg|10783|7388,10368
Kurpromenade|Kladow|14089|-8804,6114
Kurstr.|Mitte|10117|10254,11800
Kurstr.|Nikolassee|14129|-2081,2476
Kurstr.|Spandau|13585|-2895,15340
Kurt Pöthig (Kolonie)|Britz|12349|11275,2324
Kurt-Exner-Str.|Prenzlauer Berg|10249|13964,13306
Kurt-Marzahn-Str.|Gatow|14089|-5166,9343
Kurt-Schumacher-Damm|Reinickendorf|13405|3868,16605
Kurt-Schumacher-Platz|Reinickendorf|13405|5126,17487
Kurt-Weill-Gasse|Hellersdorf|12627|23855,14954
Kurt-Weill-Platz|Hellersdorf|12627|23703,15048
Kurze Str.|Friedrichsfelde|10315|17964,11330
Kurze Str.|Hermsdorf|13467|3143,23918
Kurze Str.|Johannisthal|12487|16500,4373
Kurze Str.|Pankow|13189|11553,16507
Kurze Str.|Rosenthal|13158|7230,19935
Kurze Str.|Spandau|13585|-3433,15152
Kurze Str.|Steglitz|12167|5091,5008
Kurzebracker Weg|Heiligensee|13503|-1554,23241
Kurzer Steig|Friedrichshagen|12587|23977,5579
Küselstr.|Prenzlauer Berg|10409|12234,15498
Küsterstr.|Spandau|13599|-497,15283
Küsterwiesen|Rahnsdorf|12589|29133,4148
Küstriner Str.|Hohenschönhausen|13055|15843,14683
Küstriner Str.|Lichtenrade|12305|11285,475
Küterstr.|Mariendorf|12105|8956,4276
Kyffhäuserstr.|Schöneberg|10781|6858,9528
Kyllburger Weg|Hohenschönhausen|13051|16599,17393
Kyllmannstr.|Lichterfelde|12203|3503,4034
Kyllmannstr.|Wannsee|14109|-6142,1580
Kynaststr.|Lichtenberg|10317|14819,10620
Kyritzer Str.|Hellersdorf|12629|22769,15388
Kyritzer Weg|Zehlendorf|14165|-834,1565
La-Rochelle-Str.|Französisch Buchholz|13127|11255,22209
Labeser Weg|Heiligensee|13503|-942,23916
Laböer Str.|Wedding|13357|9603,16345
Lachmannstr.|Kreuzberg|10967|11631,9590
Lachshuhnweg|Rudow|12355|15722,440
Lachtaubenweg|Konradshöhe|13505|-1733,20212
Lacknerstr.|Steglitz|12167|6328,4362
Ladeburger Weg|Wittenau|13509|3292,20025
Ladenbergstr.|Dahlem|14195|2742,4382
Ladenstr.|Zehlendorf|14169|248,4625
Ladiusstr.|Zehlendorf|14165|1015,414
Laehr'scher Jagdweg|Zehlendorf|14167|1397,654
Laehrstr.|Zehlendorf|14165|1031,1319
Laehrstr.|Zehlendorf|14167|1031,1319
Lagerweg|Spandau|13599|-1207,14229
Lagunenweg|Wilhelmshagen|12589|31332,3225
Lahmertstr.|Grünau|12527|22096,2082
Lahnsteiner Str.|Karlshorst|10318|18877,8988
Lahnstr.|Neukölln|12055|13297,7054
Lahrer Pfad|Waidmannslust|13469|5239,22530
Lakegrund|Baumschulenweg|12437|16215,7472
Lakenfelderweg|Rudow|12355|16017,383
Lambertstr.|Charlottenburg|10589|3540,13639
Lammersdorfer Weg|Kaulsdorf|12621|21686,10066
Lampesteig|Reinickendorf|13409|7605,18553
Land in Sonne|Hohenschönhausen|13053|
Landauer Str.|Wilmersdorf|14197|4610,7315
Landecker Str.|Schmargendorf|14199|3130,8530
Landenhäuser Weg|Wittenau|13435|5701,21270
Länderallee|Charlottenburg|14052|872,11449
Landfliegerstr.|Johannisthal|12487|18098,4831
Landgartenweg|Köpenick|12557|23146,2889
Landgrafenstr.|Tiergarten|10787|6725,11005
Landgut Eule|Wannsee|14109|
Landhausstr.|Wilmersdorf|10717|5340,8943
Landjägerstr.|Köpenick|12555|22484,4553
Landoltweg|Dahlem|14195|2412,4860
Landreiterweg|Buckow|12353|13554,2059
Landrestr.|Kaulsdorf|12621|23792,12386
Landsberger Allee|Friedrichshain|10249|13037,13308
Landsberger Allee|Hohenschönhausen|13055|16609,14435
Landsberger Allee|Lichtenberg|10365|14703,14051
Landsberger Allee|Lichtenberg|10367|14703,14051
Landsberger Allee|Lichtenberg|10369|14703,14051
Landsberger Allee|Marzahn|12679|21286,15664
Landsberger Allee|Marzahn|12681|21286,15664
Landsberger Allee|Prenzlauer Berg|10407|13601,13596
Landsberger Str.|Lichtenrade|12305|11050,370
Landsberger Str.|Mahlsdorf|12623|26452,13493
Landshuter Str.|Lichtenrade|12309|11641,-2154
Landshuter Str.|Schöneberg|10779|6065,9257
Landvogtstr.|Mahlsdorf|12623|25447,11749
Landweg|Lichterfelde|12207|4823,454
Lange Enden|Wittenau|13437|4656,21082
Lange Str.|Friedrichshain|10243|12241,11920
Lange Str.|Lichterfelde|12209|5783,1998
Lange Stücken|Wannsee|14109|-7078,820
Langenauer Weg|Heiligensee|13503|-1475,23331
Langenbeckstr.|Friedrichshain|10249|13111,13376
Langenbeckstr.|Mahlsdorf|12623|24884,9783
Langensalzaer Str.|Lankwitz|12249|6251,1324
Langenscheidtstr.|Schöneberg|10827|7652,9215
Langensteiner Weg|Steglitz|12169|7280,4879
Langer Weg|Biesdorf|12683|20593,9489
Langer-See-Str.|Spandau|13599|-1798,16751
Langerhansstr.|Köpenick|12555|22095,5990
Langes Höhe (Kolonie)|Lichtenberg|10369|14873,14942
Langewahler Weg|Rahnsdorf|12589|30916,4088
Langfuhrer Allee|Wilhelmshagen|12589|31372,3844
Langhansstr.|Weißensee|13086|12113,16533
Langhoffstr.|Marzahn|12681|19771,14240
Langkofelweg|Lankwitz|12247|6952,3603
Langobardenallee|Charlottenburg|14052|1458,11087
Langohrzeile|Frohnau|13465|3667,24614
Langschanweg|Rudow|12355|16118,52
Lanker Str.|Karow|13125|15545,23464
Lankestrand|Spandau|13595|-3573,11186
Lankwitz e. V.|Lankwitz|12249|
Lankwitzer Str.|Lichterfelde|12209|5661,2570
Lankwitzer Str.|Mariendorf|12107|8843,3534
