# -*- text -*-
# ----------------------------------------------------------------------------
Do, 22.10.1998
# ca. 00:45
9161,5535     Tempelhofer Damm/Friedrich-Karl-S  S->N   70?
# ca. 00:45
9176,5803     Te-Damm/Friedrich-Karl-Str.        S->N   AUS
# ca. 00:50
# ca. 00:50
9249,6642     Tempelhofer Damm/Alt-Tempelhof     S->N   70?
# ca. 00:54
9242,7044     Te-Damm/BAB                        S->N   70?

# ----------------------------------------------------------------------------
Mi, 05.05.1999
14988,11130   Kynaststr./Marktstr./Hirschberger  N->S   70? 08:45:45  08:44:49
14558,10264   Stralauer Allee/An den Tr (Auto)   O->W                 08:50:32
14558,10264   Stralauer Allee/An den Tr (Rad)    O->W       08:51:40
14218,10430   Stralauer Allee/Bossestr.          O->W       08:52:22
13596,10722   Stralauer Allee/Ehrenbergstr.      O->W   90?
12985,10665   Skalitzer Str./Oberbaumstr. (Auto) O->W   70  08:59:58  09:00:25
12985,10665   Skalitzer Str./Oberbaumstr.  (Rad) O->W   70  09:01:06  09:00:05
12731,10547   Skalitzer Str./Wrangelstr.         O->W       09:01:54
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       09:04:56  09:04:08
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 09:05:45
11616,10288   Reichenberger Str./Mariannenstr.   N->S       09:06:30  09:06:39
11512,10105   Kottbusser Str./Mariannenstr./Fra  NO->W  80  09:07:02  09:07:27

# ----------------------------------------------------------------------------
Mi, 05.05.1999
10605,10312   Gitschiner Str./Prinzenstr.        O->W       10:17:47
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W   70  10:18:23  10:18:58
9873,10285    Zossener Str./Waterlooufer/Gitsch  O->W   70  10:19:17  10:19:45
9593,10238    Hallesches Ufer/Hallesches Tor/Me  O->W                 10:21:17
9404,10250    Wilhelmstr./Hallesches Ufer        O->W       10:22:13  10:21:24
8000,11137    Reichpietschufer/Potsdamer  (Auto) O->W   70  10:27:23? 10:27:49?
8000,11137    Reichpietschufer/Potsdamer (Rad 1) O->W       10:27:59?
7595,11086    Reichpietschufer/Stauffenbergstr.  O->W                 10:29:44

# ----------------------------------------------------------------------------
Mi, 05.05.1999
9416,10196    Mehringdamm/Tempelhofer Ufer       W->O       16:55:59
9873,10285    Zossener Str./Waterlooufer/Gitsch  W->O       16:58:00  16:57:14
10122,10294   Gitschiner Str./Alexandrinenstr.   W->O       16:58:33
10605,10312   Gitschiner Str./Prinzenstr.        W->O   70  16:59:07  16:9:43

# ----------------------------------------------------------------------------
Mi, 19.05.1999
# ca. 17:05
9873,10285    Gitschiner Str/Lindenstr           O->W   90

# ----------------------------------------------------------------------------
Mi, 19.05.1999
# ca. 17:50
9416,10196    Mehringdamm/Tempelhofer Ufer       S->N   90
# ca. 17:55
9358,12351    Friedrichstr./Unter den Linden     S->N   90

# ----------------------------------------------------------------------------
Mi, 19.05.1999
# ca. 21:10
9404,10250    Hallesches Ufer/Wilhelmstr         N->S   50

# ----------------------------------------------------------------------------
Do, 20.05.1999
# ca. 13:30
9873,10285    Gitschiner/Lindenstr               O->W   70

# ----------------------------------------------------------------------------
Fr, 21.05.1999
13332,10832   Stralauer/Warschauer               O->W   70  10:10:06  10:10:27

# ----------------------------------------------------------------------------
Fr, 11.07.2003 (00:00:00 = 09:44:06)
12295,12197   Andreas/Singer                     O->W       +00:24    +00:42
11764,12001   Michaelkirch/Lichtenberger         N->W                 +02:28
10000,11691   Leipziger/Jerusalemer              O->W       +08:48
9701,11656    Leipziger/Markgrafen               O->W       +09:34
9268,11590    Leipziger/Mauerstr                 O->W       +11:00
9058,11564    Leipziger/Wilhelmstr.              O->W                 +11:30
8542,11502    Leipziger/Ebertstr.                O->W   70  +12:52    +13:12
8172,11679    Lenne/Entlastungsstr.              O->W       +16:10
7717,11540    Tiergarten/Stauffenberg            O->W   70  +16:39    +17:23
5829,10964    Budapester/Breitscheid/Europa      O->W       +23:47

# ----------------------------------------------------------------------------
Fr, 11.07.2003 (00:00:00 = 17:35:10)
7717,11540    Tiergarten/Stauffenberg            W->O       +16:42    +16:05
9058,11564    Leipziger/Wilhelm                  W->O       +21:09
9268,11590    Leipziger/Mauerstr                 W->O       +21:21
9444,11616    Leipziger/Friedrichstr.            W->O       +21:38
10000,11691   Leipziger/Jerusalemer              W->O       +23:28?
11764,12001   Holzmarktstr/Lichtenberger         W->N   90  +27:48    +28:08
11764,12001   Holzmarktstr/Lichtenberger         W->O   90  +27:30    +27:42
12295,12197   Singer/Andreas                     W->O       +31:00    +31:18
13217,11936   Wedekind/Marchlewskistr.           W->O                 +33:53
14639,11512   Boxhagener/Holteistr               NW->SO               +38:20

# ----------------------------------------------------------------------------
Di, 15.07.2003
13217,11936   Wedekind/Marchlewskistr            W->O   50? 19:20:00?

# ----------------------------------------------------------------------------
Fr, 18.07.2003 (gegen 09:41:00)
9058,11564    Leipziger/Wilhelm                  O->W   70  30        40
8542,11502    Leipziger/Ebertstr.                O->W       30
8172,11679    Lenne/Entlastungsstr.              O->W   70? 25


# ----------------------------------------------------------------------------
Fr, 18.07.2003 (00:00:00 = 19:16:24)

# ----------------------------------------------------------------------------
Do, 29.01.2008 (00:00:00 = ca. 14:00)
9793,9241     Bergmannstr./Friesenstr.           O->W   70  +00:00
9753,9252     Bergmannstr./Zossener Str.         O->W   70            +00:10
9793,9241     Bergmannstr./Friesenstr.           O->W   70            +00:20

# ----------------------------------------------------------------------------
Sa, 06.12.2008
13651,11731   Kopernikusstr/Warschauer Str.      O->W       12:58:56  12:59:12
13651,11731   Kopernikusstr/Warschauer Str.      O->W       13:01:03
13541,11355   Warschauer/Helsingforser           N->S       13:02:41  13:03:13
13541,11355   Warschauer/Helsingforser           N->S                 13:04:24
13541,11355   Warschauer/Helsingforser           N->S   72  13:04:57  13:05:36
11443,10394   Kottbusser Tor                     O->W       13:16:22
10605,10312   Gitschiner/Prinzen                 O->W                 13:18:16
13588,11490   Warschauer/Revaler                 N->S       16:23:49  16:24:48
13651,11731   Warschauer/Kopernikus              S->N   92  16:23:51  16:24:55
13651,11731   Warschauer/Kopernikus              S->N       16:25:23
13651,11731   Warschauer/Kopernikus              S->N   74  16:26:37
13651,11731   Warschauer/Kopernikus              S->N                 16:29:01

# ----------------------------------------------------------------------------
Mi, 07.01.2009
# ca. 13:10
9248,9350     Kreuzbergstr./Mehringdamm          S->N   70  32

# ----------------------------------------------------------------------------
Mo, 07.12.2009
# ca. 18:30
9753,9252     Bergmannstr./Zossener Str.         W->O   60? 28        32
# ca. 18:50
13919,10583   Stralauer Allee/Modersohnstr.      W->O   70?

# ----------------------------------------------------------------------------
Mi, 09.12.2009
# ca. 20:00
13919,10583   Stralauer Allee/Modersohnstr.      W->O   90? 42        48

# ----------------------------------------------------------------------------
Fr, 11.12.2009
# ca. 09:20
11764,12001   Holzmarktstr/Lichtenberger         N->S   55? 10        45

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100216.wpt
# ----------------------------------------------------------------------------
Di, 16.02.2010
14024,10861                                      N->S                 10:35:40
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S       10:37:57
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W                 10:38:25
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W       10:39:56
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       10:42:57
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 10:43:37
11671,10402   Skalitzer Str./Mariannenstr.       O->W       10:44:13
11393,10390   Skalitzer Str./Reichenberger Str.  O->W       10:45:20
10605,10312   Gitschiner Str./Prinzenstr.        O->W       10:46:42
10605,10312   Gitschiner Str./Prinzenstr.        O->W                 10:47:14
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W       10:48:29
9865,10227    Zossener Str./Waterloo-Ufer/Gitsc  N->S       10:49:43
9790,9528     Gneisenaustr./Zossener Str.        N->S       10:51:28
9753,9252     Bergmannstr./Zossener Str.         N->S                 10:51:48
9753,9252     Bergmannstr./Zossener Str.         N->S       10:52:37
9489,9309                                        O->W       10:53:10
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       10:53:35
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W                 10:53:50
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       10:54:45
9489,9309                                        W->O                 18:46:07
9489,9309                                        W->O       18:46:30
9753,9252     Bergmannstr./Zossener Str.         W->O                 18:46:43
9753,9252     Bergmannstr./Zossener Str.         W->O       18:47:19
11141,9732    Grimmstr./Dieffenbachstr.          S->N       18:54:21
11616,10288   Reichenberger Str./Mariannenstr.   S->N       18:58:33
11616,10288   Reichenberger Str./Mariannenstr.   S->N       18:59:07
11671,10402   Skalitzer Str./Mariannenstr.       S->N       18:59:37
11949,10414   Skalitzer Str./Oranienstr./Manteu  W->O                 19:01:03
13028,10629   Oberbaumstr./Schlesische Str./Opp  SW->O      19:05:21
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  S->N       19:06:43
13596,10722   Stralauer Allee/Ehrenbergstr.      W->O                 19:06:59
13596,10722   Stralauer Allee/Ehrenbergstr.      W->O       19:07:44
13596,10722   Stralauer Allee/Ehrenbergstr.      W->N       19:08:18
14011,10812   Modersohnstr./Corinthstr./Am Rudo  W->O       19:09:32
14134,11272   Revaler Str./Modersohnstr.         S->N                 19:11:30
14134,11272   Revaler Str./Modersohnstr.         S->N       19:12:17

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100217.wpt
# ----------------------------------------------------------------------------
Mi, 17.02.2010
14134,11272   Revaler Str./Modersohnstr.         N->S       09:30:07
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S                 09:33:38
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S       09:34:37
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W                 09:35:05
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W       09:37:17
12274,10436   Skalitzer Str./Spreewaldplatz      O->W                 09:38:41
12274,10436   Skalitzer Str./Spreewaldplatz      O->W       09:39:09
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       09:40:19
11671,10402   Skalitzer Str./Mariannenstr.       O->W       09:40:53
11616,10288   Reichenberger Str./Mariannenstr.   N->S                 09:41:52
11616,10288   Reichenberger Str./Mariannenstr.   N->S       09:42:18
11512,10105   Kottbusser Str./Mariannenstr./Pau  NO->W      09:42:53
11089,9751    Grimmstr./Dieffenbachstr.          N->S       09:45:41
9753,9252     Bergmannstr./Zossener Str.         N->S       09:51:37
9489,9309                                        O->W                 09:52:06
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       09:52:44
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       09:54:04
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  W->O       12:30:05
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  W->O                 12:30:20
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  W->O       12:31:15
9753,9252     Bergmannstr./Zossener Str.         W->O       18:58:39
9753,9252     Bergmannstr./Zossener Str.         W->O       18:59:49
11075,9576    Urbanstr./Grimmstr./Fichtestr.     S->N       19:06:05
11141,9732    Grimmstr./Dieffenbachstr.          S->N                 19:06:22
11141,9732    Grimmstr./Dieffenbachstr.          S->N       19:06:50
11512,10105   Kottbusser Str./Mariannenstr./Pau  S->N       19:10:21
11616,10288   Reichenberger Str./Mariannenstr.   S->N       19:11:37
11671,10402   Skalitzer Str./Mariannenstr.       S->N       19:12:08
11949,10414   Skalitzer Str./Oranienstr./Manteu  W->O       19:13:11
13028,10629   Oberbaumstr./Schlesische Str./Opp  SW->O      19:16:41
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  S->N       19:18:44
13596,10722   Stralauer Allee/Ehrenbergstr.      W->O       19:19:43
13596,10722   Stralauer Allee/Ehrenbergstr.      W->N       19:20:18
14011,10812   Modersohnstr./Corinthstr./Am Rudo  W->O       19:26:01
14011,10812   Modersohnstr./Corinthstr./Am Rudo  W->O                 19:26:15
14011,10812   Modersohnstr./Corinthstr./Am Rudo  W->O       19:27:34
14011,10812   Modersohnstr./Corinthstr./Am Rudo  W->O                 19:27:45
14134,11272   Revaler Str./Modersohnstr.         S->N                 19:31:01
14134,11272   Revaler Str./Modersohnstr.         S->N       19:31:47
14134,11272   Revaler Str./Modersohnstr.         S->N                 19:32:31

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100218.wpt
# ----------------------------------------------------------------------------
Do, 18.02.2010
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W                 15:57:54
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W       15:58:27
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W                 15:59:34
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W       16:00:07
15077,11910   Scharnweberstr./Jessnerstr.        O->W       16:33:40
15077,11910   Scharnweberstr./Jessnerstr.        O->W                 16:34:03
15077,11910   Scharnweberstr./Jessnerstr.        O->W       16:34:45
15077,11910   Scharnweberstr./Jessnerstr.        O->W       17:05:25

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100219.wpt:track1
# ----------------------------------------------------------------------------
Fr, 19.02.2010
13541,11355   Warschauer Str./Helsingforser Str  N->S       08:52:24
13454,11119                                      N->S                 08:55:16
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  N->S       09:00:46
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  N->S                 09:01:05
8982,8781     Dudenstr./Methfesselstr./Mussehls  O->W       09:24:43
8982,8781     Dudenstr./Methfesselstr./Mussehls  O->W       09:25:53
8982,8781     Dudenstr./Methfesselstr./Mussehls  O->W                 09:26:26

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100219.wpt:track2
# ----------------------------------------------------------------------------
Fr, 19.02.2010
8632,8174     Loewenhardtdamm/Boelckestr.        N->S       13:13:23
8632,8174     Loewenhardtdamm/Boelckestr.        N->S                 13:13:39
8632,8174     Loewenhardtdamm/Boelckestr.        N->S       13:14:13
8632,8174     Loewenhardtdamm/Boelckestr.        N->S                 13:14:28
8632,8174     Loewenhardtdamm/Boelckestr.        N->S       13:15:03

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100219.wpt:track3
# ----------------------------------------------------------------------------
Fr, 19.02.2010
8632,8174     Loewenhardtdamm/Boelckestr.        S->N                 14:11:58
8632,8174     Loewenhardtdamm/Boelckestr.        S->N       14:12:33
8632,8174     Loewenhardtdamm/Boelckestr.        S->N                 14:12:49
8632,8174     Loewenhardtdamm/Boelckestr.        S->N       14:13:23
8632,8174     Loewenhardtdamm/Boelckestr.        S->N                 14:13:38
8616,8605     Boelckestr./Bayernring             S->N       14:16:12
8616,8605     Boelckestr./Bayernring             S->N                 14:16:44
8616,8605     Boelckestr./Bayernring             S->N       14:17:22
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO     14:19:29
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO               14:19:41
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO     14:20:39
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO               14:20:52
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO     14:21:49
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO               14:22:01

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100219.wpt:track4
# ----------------------------------------------------------------------------
Fr, 19.02.2010
8982,8781     Dudenstr./Methfesselstr./Mussehls  NO->SW               19:38:12
8982,8781     Dudenstr./Methfesselstr./Mussehls  NO->SW     19:39:09
8982,8781     Dudenstr./Methfesselstr./Mussehls  NO->SW               19:39:21
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O       19:40:57
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O                 19:41:14
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O       19:42:16
13541,11355   Warschauer Str./Helsingforser Str  S->N       20:09:47
13541,11355   Warschauer Str./Helsingforser Str  S->N                 20:10:26
13588,11490   Warschauer Str./Revaler Str.       S->N       20:10:56
13588,11490   Warschauer Str./Revaler Str.       S->N                 20:11:28
13588,11490   Warschauer Str./Revaler Str.       S->N       20:12:06
14134,11272   Revaler Str./Modersohnstr.         W->O                 20:15:38
14134,11272   Revaler Str./Modersohnstr.         W->O       20:16:32
14134,11272   Revaler Str./Modersohnstr.         W->O                 20:16:50
14134,11272   Revaler Str./Modersohnstr.         W->O       20:17:42
14134,11272   Revaler Str./Modersohnstr.         W->O                 20:17:58

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100220.wpt
# ----------------------------------------------------------------------------
Sa, 20.02.2010
15261,10738   Hauptstr./Karlshorster Str.        W->O       12:34:11
15261,10738   Hauptstr./Karlshorster Str.        W->O                 12:34:31
15261,10738   Hauptstr./Karlshorster Str.        W->O       12:35:22
# XXX falsch? 15144,10905   Marktstr./Schreiberhauer Str.      W->O       12:37:52
15144,10905   Marktstr./Schreiberhauer Str.      W->O       12:38:20
15144,10905   Marktstr./Schreiberhauer Str.      W->O                 12:38:37
15144,10905   Marktstr./Schreiberhauer Str.      W->O       12:39:22
8715,7384     Boelckestr./Hoeppnerstr.           W->O       17:18:42
8715,7384     Boelckestr./Hoeppnerstr.           W->O                 17:18:54
8715,7384     Boelckestr./Hoeppnerstr.           W->O       17:19:42
8723,6958     Ringbahnstr./Manteuffelstr.        N->S       17:20:33
8715,7384     Boelckestr./Hoeppnerstr.           N->S                 17:20:33
9242,7145                                        N->S       17:28:47
9242,7145                                        N->S                 17:29:16
14639,11512   Boxhagener Str./Holteistr.         S->N       18:01:12
14639,11512   Boxhagener Str./Holteistr.         S->N                 18:01:34

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100223.wpt:track1
# ----------------------------------------------------------------------------
Di, 23.02.2010
14024,10861                                      N->S                 09:52:31
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S       09:54:47
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W                 09:55:15
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W       09:57:19
12274,10436   Skalitzer Str./Spreewaldplatz      O->W       09:59:05
12274,10436   Skalitzer Str./Spreewaldplatz      O->W                 09:59:27
12274,10436   Skalitzer Str./Spreewaldplatz      O->W       09:59:54
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W                 10:00:12
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       10:01:04
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 10:01:37
11671,10402   Skalitzer Str./Mariannenstr.       O->W       10:02:13
11512,10105   Kottbusser Str./Mariannenstr./Pau  NO->W      10:04:13
11089,9751    Grimmstr./Dieffenbachstr.          N->S       10:06:32
11089,9751    Grimmstr./Dieffenbachstr.          N->S                 10:06:42
11089,9751    Grimmstr./Dieffenbachstr.          N->S       10:07:23
9489,9309                                        O->W       10:15:50
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       10:16:45

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100223.wpt:track2
# ----------------------------------------------------------------------------
Di, 23.02.2010
9753,9252     Bergmannstr./Zossener Str.         W->O                 18:46:43
9753,9252     Bergmannstr./Zossener Str.         W->O       18:47:19
9793,9241     Bergmannstr./Friesenstr. (Rad)     W->O       18:47:31
11075,9576    Urbanstr./Grimmstr./Fichtestr.     S->N       18:53:35
11141,9732    Grimmstr./Dieffenbachstr.          S->N       18:54:20
11512,10105   Kottbusser Str./Mariannenstr./Pau  S->N       18:57:51
11616,10288   Reichenberger Str./Mariannenstr.   S->N                 18:58:07
11949,10414   Skalitzer Str./Oranienstr./Manteu  W->O                 19:00:09

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100224.wpt:track1
# ----------------------------------------------------------------------------
Mi, 24.02.2010
13919,10583   Stralauer Allee/Modersohnstr.      N->S       09:34:37
13596,10722   Stralauer Allee/Ehrenbergstr.      O->W       09:35:16
12274,10436   Skalitzer Str./Spreewaldplatz      O->W       09:40:22
12274,10436   Skalitzer Str./Spreewaldplatz      O->W                 09:40:44
12274,10436   Skalitzer Str./Spreewaldplatz      O->W       09:41:12
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       09:41:42
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 09:42:37
11671,10402   Skalitzer Str./Mariannenstr.       O->W       09:43:13
10605,10312   Gitschiner Str./Prinzenstr.        O->W       09:49:14
10605,10312   Gitschiner Str./Prinzenstr.        O->W                 09:49:45
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W                 09:51:36
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W       09:52:10
9865,10227    Zossener Str./Waterloo-Ufer/Gitsc  N->S       09:53:37
9790,9528     Gneisenaustr./Zossener Str.        N->S                 09:54:45
9790,9528     Gneisenaustr./Zossener Str.        N->S       09:55:28
9753,9252     Bergmannstr./Zossener Str.         N->S       09:56:17
9489,9309                                        O->W                 09:56:47
9489,9309                                        O->W       09:57:10
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W       09:58:05

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100224.wpt:track2
# ----------------------------------------------------------------------------
Mi, 24.02.2010
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  W->O                 12:59:38
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  W->O       13:00:21
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S                 13:29:26
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S       13:30:03
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S                 13:30:35
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S       13:31:13
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S                 13:31:46

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100224.wpt:track3
# ----------------------------------------------------------------------------
Mi, 24.02.2010
9416,10196    Mehringdamm/Tempelhofer Ufer       S->N                 19:47:07
9492,11209    Friedrichstr./Kochstr./Rudi-Dutsc  S->N       19:52:53
9569,11631    Leipziger Str./Charlottenstr.      S->N       19:55:05

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100225.wpt:track1
# ----------------------------------------------------------------------------
Do, 25.02.2010
10341,13376   Rosenthaler Str./Weinmeisterstr./  W->O       00:06:57
10341,13376   Rosenthaler Str./Weinmeisterstr./  W->O       00:08:07
11226,12945   Karl-Marx-Allee/Alexanderstr./Ott  W->O       00:13:02
12028,12519   Strausberger Platz/Lichtenberger   W->O       00:16:57

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100225.wpt:track2
# ----------------------------------------------------------------------------
Do, 25.02.2010
9489,9309                                        W->O       14:48:55
9753,9252     Bergmannstr./Zossener Str.         W->O       14:49:16
9753,9252     Bergmannstr./Zossener Str.         W->O                 14:49:50
9753,9252     Bergmannstr./Zossener Str.         W->O       14:50:26
11141,9732    Grimmstr./Dieffenbachstr.          S->N       14:55:10
11616,10288   Reichenberger Str./Mariannenstr.   S->N       14:58:43
11616,10288   Reichenberger Str./Mariannenstr.   S->N       14:59:18
11949,10414   Skalitzer Str./Oranienstr./Manteu  W->O       15:00:36
13028,10629   Oberbaumstr./Schlesische Str./Opp  W->O       15:04:21
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  S->N       15:05:16
13596,10722   Stralauer Allee/Ehrenbergstr.      W->O       15:06:14
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W                 16:19:34
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W       16:20:07
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W       16:23:26
15110,12107   Frankfurter Allee/Pettenkoferstr.  O->W                 16:24:34
15077,11910   Scharnweberstr./Jessnerstr.        N->S                 16:25:11
15077,11910   Scharnweberstr./Jessnerstr.        N->S       16:26:02
15077,11910   Scharnweberstr./Jessnerstr.        N->S                 16:26:23

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100226.wpt:track1
# ----------------------------------------------------------------------------
Fr, 26.02.2010
14024,10861                                      N->S                 08:54:19
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S       08:56:19
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S                 08:56:30
13596,10722   Stralauer Allee/Ehrenbergstr.      N->S       08:57:50
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W       08:58:32
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W       08:59:58
11949,10414   Skalitzer Str./Oranienstr (Rad 2)  O->W       09:03:57
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 09:04:37
11671,10402   Skalitzer Str./Mariannenstr.       O->W       09:05:13
11616,10288   Reichenberger Str./Mariannenstr.   N->S       09:06:38
11512,10105   Kottbusser Str./Mariannenstr./Pau  NO->W      09:07:13
8616,8605     Boelckestr./Bayernring             O->W       13:26:45
8632,8174     Loewenhardtdamm/Boelckestr.        N->S                 13:27:49
8632,8174     Loewenhardtdamm/Boelckestr.        N->S       13:28:24

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100226.wpt:track2
# ----------------------------------------------------------------------------
Fr, 26.02.2010
8916,8511     Manfred-von-Richthofen-Str./Bayer  S->N       14:16:57
8982,8781     Dudenstr./Methfesselstr./Mussehls  SW->NO     14:18:19
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  W->O       19:27:00
9489,9309                                        W->O       19:27:36
9753,9252     Bergmannstr./Zossener Str.         W->O       19:28:56
11075,9576    Urbanstr./Grimmstr./Fichtestr.     S->N                 19:33:40
11141,9732    Grimmstr./Dieffenbachstr.          S->N                 19:33:53
11141,9732    Grimmstr./Dieffenbachstr.          S->N       19:34:20
11512,10105   Kottbusser Str./Mariannenstr./Pau  S->N       19:37:41
11616,10288   Reichenberger Str./Mariannenstr.   S->N       19:38:22
11949,10414   Skalitzer Str./Oranienstr./Manteu  W->O       19:40:04
11949,10414   Skalitzer Str./Oranienstr (Rad 2)  W->O                 19:40:12
11949,10414   Skalitzer Str./Oranienstr (Rad 2)  W->O       19:41:17
13028,10629   Oberbaumstr./Schlesische Str./Opp  W->O       19:45:08
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  S->N                 19:46:12
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  S->N       19:47:16
13454,11119                                      S->N                 19:48:00
13454,11119                                      S->N       19:48:28
13541,11355   Warschauer Str./Helsingforser Str  S->N                 19:48:53
13541,11355   Warschauer Str./Helsingforser Str  S->N       19:49:27
14134,11272   Revaler Str./Modersohnstr.         W->O                 19:51:09

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20100302.wpt
# ----------------------------------------------------------------------------
Di, 02.03.2010
13919,10583   Stralauer Allee/Modersohnstr.      W->O                 18:38:48
13919,10583   Stralauer Allee/Modersohnstr.      W->O       18:39:28
13919,10583   Stralauer Allee/Modersohnstr.      W->N       18:39:28
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N       18:40:02
14134,11272   Revaler Str./Modersohnstr.         S->N       18:41:47

# XXX folgende Ampeln waren am 2010-03-14 gegen 1:00 AUS:
# 9489,9309 9753,9252 9793,9241 11141,9732 11089,9751 12545,10496 13596,10722

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120326.wpt
